"","x"
"2307",108
"2308",39
"2309",108
"2310",39
"2311",108
"2312",110
"2313",111
"2314",755
"2315",59
"2316",91
"2317",113
"2318",114
"2319",115
"2320",115
"2321",756
"2322",116
"2323",117
"2324",118
"2325",119
"2326",120
"2327",120
"2328",119
"2329",119
"2330",121
"2331",122
"2332",123
"2333",120
"2334",124
"2335",110
"2336",618
"2337",757
"2338",45
"2339",618
"2340",696
"2341",65
"2342",618
"2343",709
"2344",98
"2345",194
"2346",195
"2347",196
"2348",197
"2349",198
"2350",9
"2351",199
"2352",200
"2353",201
"2354",202
"2355",200
"2356",200
"2357",202
"2358",200
"2359",200
"2360",704
"2361",704
"2362",203
"2363",9
"2364",204
"2365",205
"2366",206
"2367",207
"2368",208
"2369",209
"2370",209
"2371",207
"2372",210
"2373",210
"2374",211
"2375",125
"2376",212
"2377",213
"2378",214
"2379",212
"2380",213
"2381",214
"2382",212
"2383",213
"2384",214
"2385",212
"2386",213
"2387",214
"2388",212
"2389",213
"2390",214
"2391",212
"2392",213
"2393",214
"2394",212
"2395",215
"2396",214
"2397",212
"2398",215
"2399",214
"2400",212
"2401",215
"2402",214
"2403",212
"2404",215
"2405",214
"2406",215
"2407",212
"2408",215
"2409",214
"2410",212
"2411",215
"2412",214
"2413",215
"2414",214
"2415",215
"2416",212
"2417",214
"2418",212
"2419",213
"2420",214
"2421",212
"2422",213
"2423",214
"2424",212
"2425",216
"2426",214
"2427",217
"2428",217
"2429",217
"2430",218
"2431",218
"2432",219
"2433",219
"2434",219
"2435",220
"2436",221
"2437",216
"2438",222
"2439",219
"2440",217
"2441",223
"2442",197
"2443",216
"2444",216
"2445",211
"2446",125
"2447",138
"2448",138
"2449",224
"2450",194
"2451",224
"2452",224
"2453",225
"2454",226
"2455",194
"2456",224
"2457",110
"2458",226
"2459",194
"2460",227
"2461",227
"2462",228
"2463",194
"2464",229
"2465",110
"2466",230
"2467",231
"2468",230
"2469",231
"2470",232
"2471",233
"2472",234
"2473",235
"2474",29
"2475",217
"2476",217
"2477",217
"2478",219
"2479",217
"2480",219
"2481",216
"2482",223
"2483",223
"2484",236
"2485",223
"2486",219
"2487",237
"2488",219
"2489",219
"2490",219
"2491",236
"2492",238
"2493",237
"2494",216
"2495",531
